Applicant_ID,Age,Gender,Married,Education,Self_Employed,Applicant_Income,Coapplicant_Income,Loan_Amount,Loan_Term,Credit_History,Existing_Loans,Debt_to_Income_Ratio,Employment_Status,Property_Area,Loan_Eligibility
APP0398,28,Male,Yes,Not Graduate,Yes,71632.0,13545.0,173216.0,360,Good,0.0,0.497,Salaried,Rural,ELIGIBLE
APP0399,32,,No,Not Graduate,No,29340.0,0.0,231763.0,360,Good,0.0,0.95,Salaried,Semiurban,NOT_ELIGIBLE
APP0400,33,Female,Yes,Graduate,No,73736.0,15784.0,147459.0,120,Good,0.0,0.95,Unemployed,Urban,ELIGIBLE
APP0401,60,Male,No,Graduate,No,19714.0,8000.0,335986.0,360,Good,1.0,0.95,Salaried,Semiurban,ELIGIBLE
APP0402,52,Male,Yes,Graduate,No,49421.0,27381.0,399453.0,480,Good,4.0,0.95,Salaried,Urban,NOT_ELIGIBLE
APP0403,33,Male,No,Not Graduate,No,94969.0,15000.0,215092.0,360,Good,0.0,0.41,Salaried,Rural,ELIGIBLE
APP0404,59,Male,No,Not Graduate,No,55488.0,15000.0,227015.0,300,Good,0.0,0.919,Contract,Urban,NOT_ELIGIBLE
APP0405,40,Female,Yes,Graduate,No,43287.0,48133.0,362403.0,300,Good,1.0,0.95,Contract,Rural,ELIGIBLE
APP0406,41,Male,Yes,Not Graduate,No,84286.0,23162.0,198755.0,180,Good,1.0,0.84,Self-Employed,Semiurban,ELIGIBLE
APP0407,38,,Yes,Graduate,No,87813.0,8758.0,192304.0,300,Good,0.0,0.534,Salaried,Semiurban,ELIGIBLE
APP0408,26,Female,Yes,Graduate,No,103147.0,101730.0,497258.0,360,Good,2.0,0.628,Contract,Semiurban,ELIGIBLE
APP0409,58,Male,No,Graduate,No,83681.0,15000.0,428033.0,360,Good,1.0,0.95,Salaried,Urban,NOT_ELIGIBLE
APP0410,21,Male,Yes,Graduate,No,92425.0,28243.0,373730.0,360,Good,0.0,0.867,Salaried,Semiurban,ELIGIBLE
APP0411,27,Female,No,Graduate,No,78189.0,0.0,436636.0,360,Good,1.0,0.95,Salaried,Rural,NOT_ELIGIBLE
APP0412,30,Male,Yes,Graduate,No,62476.0,17324.0,108386.0,240,Poor,1.0,0.433,Salaried,Rural,ELIGIBLE
APP0413,32,Male,Yes,Graduate,No,57415.0,13710.0,536266.0,120,Good,1.0,0.95,Salaried,Urban,ELIGIBLE
APP0414,26,Male,Yes,Graduate,Yes,49080.0,87368.0,337978.0,120,Good,1.0,0.95,Unemployed,Semiurban,ELIGIBLE
APP0415,21,Female,No,Not Graduate,No,30735.0,0.0,454849.0,240,Poor,3.0,0.95,Salaried,Rural,NOT_ELIGIBLE
APP0416,48,,No,Graduate,Yes,34771.0,0.0,337183.0,360,Poor,2.0,0.95,Salaried,Rural,NOT_ELIGIBLE
APP0417,59,Male,Yes,Not Graduate,No,48037.0,31997.0,286653.0,360,Good,2.0,0.786,Self-Employed,Semiurban,NOT_ELIGIBLE
APP0418,25,Male,Yes,Graduate,No,61758.0,11460.0,245339.0,360,Good,2.0,0.772,Self-Employed,Urban,ELIGIBLE
APP0419,32,Male,No,Graduate,No,109829.0,0.0,333959.0,360,Good,2.0,0.767,Salaried,Rural,NOT_ELIGIBLE
APP0420,41,Male,Yes,Graduate,Yes,53908.0,12718.0,241085.0,360,Good,2.0,0.936,Self-Employed,Semiurban,ELIGIBLE
APP0421,58,Male,No,,No,89033.0,15000.0,424695.0,240,Poor,1.0,0.95,Salaried,Urban,NOT_ELIGIBLE
APP0422,48,Male,Yes,Graduate,No,92333.0,7579.0,130750.0,360,Good,2.0,0.343,Salaried,Rural,ELIGIBLE
APP0423,51,Male,Yes,Graduate,Yes,49217.0,5839.0,215904.0,300,Good,0.0,0.95,Contract,Urban,NOT_ELIGIBLE
APP0424,44,Female,Yes,Graduate,No,73170.0,27057.0,747179.0,360,Good,1.0,0.95,Self-Employed,Rural,NOT_ELIGIBLE
APP0425,37,Male,Yes,Graduate,Yes,48932.0,13002.0,207322.0,360,Poor,1.0,0.74,Salaried,Urban,NOT_ELIGIBLE
APP0426,28,Female,Yes,Graduate,No,103747.0,6038.0,249690.0,240,Good,1.0,0.717,Salaried,Semiurban,NOT_ELIGIBLE
APP0427,55,Male,Yes,Graduate,No,74630.0,31263.0,183305.0,300,Poor,0.0,0.523,,Rural,ELIGIBLE
APP0428,53,Male,No,Not Graduate,No,31059.0,0.0,328980.0,240,Good,1.0,0.95,Salaried,Rural,NOT_ELIGIBLE
APP0429,22,Female,Yes,Graduate,,59434.0,54285.0,196642.0,480,Good,0.0,0.308,Contract,Rural,ELIGIBLE
APP0430,49,Female,Yes,Not Graduate,Yes,121319.0,18612.0,256133.0,180,Good,0.0,0.885,Self-Employed,Rural,ELIGIBLE
APP0431,24,Male,Yes,Not Graduate,No,50418.0,22127.0,420837.0,120,Good,0.0,0.95,Contract,Urban,NOT_ELIGIBLE
APP0432,50,Female,Yes,Not Graduate,,68186.0,39175.0,200213.0,240,Poor,1.0,0.723,Salaried,Rural,NOT_ELIGIBLE
APP0433,54,Male,Yes,Not Graduate,No,71476.0,45624.0,408840.0,360,Good,1.0,0.884,Contract,Rural,NOT_ELIGIBLE
APP0434,26,Male,Yes,Graduate,No,33440.0,17597.0,415490.0,360,Good,1.0,0.95,Salaried,Semiurban,ELIGIBLE
APP0435,38,Female,No,Graduate,No,70279.0,8000.0,464596.0,360,Good,0.0,0.95,Salaried,Semiurban,NOT_ELIGIBLE
APP0436,25,Male,Yes,Graduate,No,28171.0,26748.0,299540.0,300,Good,2.0,0.95,Salaried,Urban,NOT_ELIGIBLE
APP0437,43,Female,No,Not Graduate,Yes,40733.0,0.0,1000000.0,180,Good,3.0,0.95,Salaried,Semiurban,NOT_ELIGIBLE
APP0438,58,Male,Yes,Graduate,No,92174.0,20177.0,464502.0,360,Good,0.0,0.95,Contract,Semiurban,NOT_ELIGIBLE
APP0439,24,Female,No,Graduate,Yes,65273.0,0.0,327252.0,240,Good,2.0,0.95,Contract,Semiurban,ELIGIBLE
APP0440,36,Male,Yes,Not Graduate,Yes,47522.0,53943.0,183891.0,120,Good,0.0,0.95,Self-Employed,Semiurban,ELIGIBLE
APP0441,59,Male,Yes,,No,68145.0,48290.0,,360,Good,0.0,0.576,Self-Employed,Semiurban,ELIGIBLE
APP0442,33,Male,No,Graduate,No,53436.0,0.0,555254.0,180,Good,1.0,0.95,Self-Employed,Urban,ELIGIBLE
APP0443,26,Male,No,Not Graduate,No,55333.0,0.0,636107.0,180,Good,0.0,0.95,,Rural,ELIGIBLE
APP0444,40,Male,No,Graduate,No,75385.0,0.0,569289.0,360,Good,2.0,0.95,Contract,Urban,NOT_ELIGIBLE
APP0445,41,Male,Yes,Graduate,No,38791.0,63179.0,408169.0,360,Good,3.0,0.95,Self-Employed,Urban,NOT_ELIGIBLE
APP0446,47,Male,No,Not Graduate,Yes,56075.0,0.0,153250.0,300,Good,0.0,0.799,Contract,Urban,NOT_ELIGIBLE
APP0447,33,Male,No,Graduate,No,47344.0,0.0,353763.0,300,Good,,0.95,Salaried,Rural,ELIGIBLE
APP0448,59,Male,No,Graduate,No,25694.0,15000.0,154303.0,360,Poor,1.0,0.95,Unemployed,Rural,NOT_ELIGIBLE
APP0449,41,Female,Yes,Graduate,No,35358.0,14055.0,137113.0,180,Good,5.0,0.95,Salaried,Urban,NOT_ELIGIBLE
APP0450,32,Female,No,Graduate,No,116754.0,8000.0,314061.0,180,Good,2.0,0.95,Salaried,Urban,NOT_ELIGIBLE
APP0451,59,Female,No,Graduate,No,66155.0,0.0,359936.0,360,Good,2.0,0.95,Contract,Semiurban,ELIGIBLE
APP0452,57,Male,No,Not Graduate,No,29137.0,0.0,431994.0,360,Good,4.0,0.95,Salaried,Urban,NOT_ELIGIBLE
APP0453,40,Female,Yes,Not Graduate,No,26258.0,14248.0,355461.0,480,Good,1.0,0.95,Salaried,Semiurban,NOT_ELIGIBLE
APP0454,21,Male,Yes,Graduate,No,52117.0,39616.0,361388.0,300,Good,1.0,0.95,Salaried,Urban,ELIGIBLE
APP0455,44,Male,No,Graduate,No,116362.0,0.0,174540.0,180,Good,1.0,0.624,Salaried,Semiurban,ELIGIBLE
APP0456,43,Male,Yes,Graduate,No,50284.0,34781.0,266241.0,360,Good,1.0,0.797,Unemployed,Semiurban,ELIGIBLE
APP0457,26,Female,No,Graduate,No,102996.0,0.0,135826.0,360,Good,3.0,0.264,Contract,Semiurban,ELIGIBLE
APP0458,46,Male,Yes,,Yes,65122.0,54931.0,107037.0,240,Good,0.0,0.295,Salaried,Semiurban,ELIGIBLE
APP0459,54,Male,Yes,Graduate,No,68960.0,48916.0,399534.0,360,Good,2.0,0.802,Unemployed,Urban,NOT_ELIGIBLE
APP0460,25,Female,No,Graduate,No,28968.0,0.0,195057.0,240,Good,4.0,0.95,Self-Employed,Urban,NOT_ELIGIBLE
APP0461,49,Male,Yes,Not Graduate,No,86258.0,25125.0,425638.0,360,Good,1.0,0.898,Contract,Urban,NOT_ELIGIBLE
APP0462,26,Male,Yes,Graduate,No,46832.0,25483.0,476657.0,360,Good,0.0,0.95,Salaried,Urban,ELIGIBLE
APP0463,50,Female,No,Not Graduate,No,83231.0,15000.0,207996.0,360,,0.0,0.505,Salaried,Rural,NOT_ELIGIBLE
APP0464,37,Male,No,Graduate,No,37208.0,0.0,371719.0,480,Good,2.0,0.95,Salaried,Urban,NOT_ELIGIBLE
APP0465,21,Male,No,Not Graduate,No,59878.0,0.0,203860.0,480,Good,1.0,0.57,Salaried,Urban,ELIGIBLE
APP0466,59,Female,Yes,Graduate,No,65124.0,12673.0,115442.0,240,Poor,0.0,0.594,Contract,Urban,NOT_ELIGIBLE
APP0467,27,Female,Yes,Graduate,No,51080.0,11128.0,297073.0,300,Good,2.0,0.95,Salaried,Rural,NOT_ELIGIBLE
APP0468,44,Male,No,Not Graduate,No,66787.0,0.0,223357.0,360,Poor,1.0,0.791,Self-Employed,Rural,NOT_ELIGIBLE
APP0469,28,Male,Yes,Not Graduate,Yes,48398.0,25417.0,226682.0,180,Good,3.0,0.95,Self-Employed,Rural,ELIGIBLE
APP0470,58,Male,Yes,Graduate,No,40277.0,21618.0,722671.0,300,Good,1.0,0.95,Salaried,Semiurban,ELIGIBLE
APP0471,50,Male,Yes,Graduate,No,118862.0,25305.0,134610.0,300,Good,0.0,0.189,Salaried,Rural,ELIGIBLE
APP0472,53,Male,Yes,Graduate,Yes,90997.0,30465.0,336490.0,480,Good,0.0,0.471,Self-Employed,Semiurban,ELIGIBLE
APP0473,38,Male,No,Graduate,No,38173.0,8000.0,173692.0,360,Good,2.0,0.897,Contract,Rural,ELIGIBLE
APP0474,39,Male,No,Graduate,No,72254.0,0.0,433008.0,360,Good,0.0,0.95,Salaried,Rural,ELIGIBLE
APP0475,46,Female,No,Not Graduate,Yes,38507.0,15000.0,323124.0,300,Good,1.0,0.95,Unemployed,Urban,NOT_ELIGIBLE
APP0476,52,Male,Yes,Graduate,No,31146.0,16599.0,335921.0,240,Good,2.0,0.95,Contract,Semiurban,NOT_ELIGIBLE
APP0477,54,Male,Yes,Graduate,No,90338.0,30102.0,177904.0,360,Good,1.0,0.328,Self-Employed,Urban,ELIGIBLE
APP0478,21,Male,Yes,Graduate,No,24273.0,6668.0,193893.0,120,Poor,3.0,0.95,Salaried,Urban,NOT_ELIGIBLE
APP0479,47,Female,Yes,Graduate,No,85818.0,13160.0,436972.0,180,Good,1.0,0.95,Contract,Rural,NOT_ELIGIBLE
APP0480,25,Male,Yes,Graduate,No,48717.0,41627.0,655090.0,300,Poor,4.0,0.95,Contract,Urban,NOT_ELIGIBLE
APP0481,32,Male,Yes,Graduate,No,49689.0,7112.0,352601.0,360,Good,0.0,0.95,Salaried,Semiurban,ELIGIBLE
APP0482,54,Male,Yes,Graduate,,66955.0,45489.0,182004.0,300,Good,3.0,0.445,Unemployed,Rural,ELIGIBLE
APP0483,31,Male,Yes,Graduate,No,72698.0,58749.0,329468.0,180,Good,3.0,0.95,Contract,Semiurban,NOT_ELIGIBLE
APP0484,52,Male,No,Not Graduate,No,36992.0,8000.0,897826.0,300,Good,0.0,0.95,Salaried,Urban,NOT_ELIGIBLE
APP0485,39,Female,Yes,Not Graduate,No,77621.0,26595.0,294110.0,300,Good,1.0,0.838,Contract,Semiurban,ELIGIBLE
APP0486,30,Male,Yes,Not Graduate,No,58076.0,45534.0,564801.0,120,Poor,2.0,0.95,Self-Employed,Rural,NOT_ELIGIBLE
APP0487,34,Female,No,Graduate,No,30097.0,15000.0,196258.0,360,,0.0,0.95,Contract,Urban,ELIGIBLE
APP0488,42,Female,No,Graduate,Yes,50693.0,0.0,274400.0,180,Good,2.0,0.95,Contract,Urban,NOT_ELIGIBLE
APP0489,51,Male,No,Graduate,No,106735.0,0.0,376976.0,300,Good,0.0,0.95,Salaried,Semiurban,ELIGIBLE
APP0490,45,Male,Yes,Graduate,Yes,122989.0,16129.0,338833.0,360,Good,0.0,0.582,Salaried,Rural,ELIGIBLE
APP0491,58,Male,No,Graduate,No,77607.0,15000.0,193819.0,360,Good,2.0,0.453,Salaried,Urban,ELIGIBLE
APP0492,55,Female,Yes,Graduate,No,31061.0,27488.0,189848.0,300,Poor,1.0,0.871,Contract,Urban,NOT_ELIGIBLE
APP0493,51,Male,Yes,Graduate,No,69604.0,46699.0,449963.0,300,Good,1.0,0.95,Salaried,Rural,ELIGIBLE
APP0494,45,Male,Yes,Graduate,No,82744.0,19519.0,496078.0,300,Good,2.0,0.95,Contract,Urban,NOT_ELIGIBLE
APP0495,32,Male,Yes,Graduate,No,77919.0,9629.0,578604.0,480,Good,1.0,0.95,Salaried,Urban,ELIGIBLE
APP0496,37,Female,Yes,Graduate,No,80167.0,10884.0,665592.0,240,Good,1.0,0.95,Salaried,Semiurban,ELIGIBLE
APP0497,25,Male,Yes,Graduate,No,65477.0,28432.0,298690.0,240,Poor,0.0,0.95,Contract,Urban,NOT_ELIGIBLE
APP0498,35,Female,No,Graduate,No,53121.0,15000.0,241149.0,360,Poor,1.0,0.836,Self-Employed,Urban,ELIGIBLE
APP0499,58,Male,Yes,Graduate,No,41072.0,28416.0,535534.0,240,Good,1.0,0.95,Salaried,Semiurban,ELIGIBLE
APP0500,38,Female,Yes,Graduate,No,22117.0,17108.0,394281.0,240,Poor,1.0,0.95,Salaried,Semiurban,NOT_ELIGIBLE
APP0501,25,Male,Yes,Graduate,No,64739.0,36200.0,174725.0,180,Good,1.0,0.822,Salaried,Semiurban,NOT_ELIGIBLE
APP0502,47,Male,Yes,Not Graduate,No,60138.0,18828.0,170485.0,360,Good,0.0,0.451,Salaried,Semiurban,ELIGIBLE
APP0503,59,Female,Yes,Graduate,No,71878.0,17204.0,354574.0,360,Good,3.0,0.865,Salaried,Semiurban,ELIGIBLE
APP0504,55,,Yes,Graduate,No,28943.0,11799.0,257160.0,360,Good,0.0,0.95,Self-Employed,Semiurban,ELIGIBLE
APP0505,31,Male,Yes,Not Graduate,No,74959.0,54956.0,276470.0,360,Good,2.0,0.531,Salaried,Rural,ELIGIBLE
APP0506,39,Male,No,Graduate,No,147454.0,8000.0,468533.0,300,Good,0.0,0.885,Salaried,Rural,ELIGIBLE
APP0507,42,Female,No,Not Graduate,No,57111.0,0.0,403077.0,480,Good,0.0,0.95,Salaried,Semiurban,NOT_ELIGIBLE
APP0508,30,Female,Yes,Not Graduate,Yes,53396.0,16275.0,530133.0,360,Poor,2.0,0.95,Salaried,Rural,NOT_ELIGIBLE
APP0509,31,Male,No,Graduate,No,63794.0,8000.0,110792.0,360,Poor,2.0,0.269,Unemployed,Rural,ELIGIBLE
APP0510,30,Male,No,Graduate,No,145890.0,15000.0,316214.0,360,Good,1.0,0.497,Salaried,Urban,ELIGIBLE
APP0511,60,Female,No,Graduate,No,33649.0,15000.0,390817.0,300,Good,1.0,0.95,Salaried,Rural,ELIGIBLE
APP0512,50,Female,Yes,Not Graduate,,60635.0,14140.0,134562.0,300,Good,1.0,0.627,Self-Employed,Rural,ELIGIBLE
APP0513,54,Female,No,Graduate,Yes,37468.0,0.0,204474.0,360,Good,2.0,,Contract,Urban,ELIGIBLE
APP0514,53,Male,No,Graduate,No,42299.0,0.0,187046.0,180,Good,2.0,0.95,Contract,Urban,NOT_ELIGIBLE
APP0515,59,Male,No,Graduate,No,53706.0,15000.0,282931.0,360,Good,4.0,0.95,Contract,Semiurban,NOT_ELIGIBLE
APP0516,25,Female,Yes,Graduate,No,105009.0,7909.0,611650.0,180,Good,1.0,0.95,Unemployed,Semiurban,ELIGIBLE
APP0517,56,Female,Yes,Not Graduate,No,130557.0,12533.0,739247.0,120,Good,0.0,0.95,Self-Employed,Semiurban,ELIGIBLE
APP0518,23,Female,Yes,Graduate,No,68200.0,50598.0,189413.0,480,Good,,0.288,Unemployed,Semiurban,ELIGIBLE
APP0519,40,Male,Yes,Not Graduate,No,45905.0,23096.0,360516.0,360,Good,0.0,0.95,Salaried,Urban,NOT_ELIGIBLE
APP0520,44,,Yes,Not Graduate,No,181971.0,29496.0,366139.0,360,Poor,0.0,0.326,Contract,Urban,ELIGIBLE
APP0521,35,Female,Yes,Graduate,No,44795.0,18562.0,337259.0,300,Good,0.0,0.95,Contract,Rural,ELIGIBLE
APP0522,26,Male,Yes,Graduate,No,,14330.0,339102.0,360,Good,1.0,0.95,Contract,Urban,ELIGIBLE
APP0523,28,Female,Yes,Not Graduate,Yes,23461.0,65462.0,323949.0,360,Good,1.0,0.879,Salaried,Semiurban,ELIGIBLE
APP0524,53,Male,No,Not Graduate,No,107496.0,0.0,629435.0,360,Good,0.0,0.95,Contract,Urban,NOT_ELIGIBLE
APP0525,33,Female,Yes,Not Graduate,,87540.0,16492.0,475313.0,360,Good,1.0,0.95,Salaried,Semiurban,NOT_ELIGIBLE
APP0526,33,Female,Yes,Graduate,No,175542.0,44859.0,168328.0,360,Good,1.0,0.198,Self-Employed,Semiurban,ELIGIBLE
APP0527,57,Male,No,Graduate,No,28229.0,0.0,410237.0,300,Good,2.0,0.95,Salaried,Urban,NOT_ELIGIBLE
APP0528,26,Male,No,Graduate,No,110748.0,0.0,429718.0,360,Good,2.0,0.942,Self-Employed,Semiurban,NOT_ELIGIBLE
APP0529,57,Male,No,Not Graduate,No,56883.0,0.0,325699.0,480,Good,0.0,0.95,Self-Employed,Semiurban,NOT_ELIGIBLE
APP0530,57,Male,No,Graduate,No,80985.0,0.0,481966.0,360,Good,1.0,0.95,Salaried,Urban,ELIGIBLE
APP0531,44,Male,No,Graduate,No,24938.0,0.0,306453.0,300,Good,1.0,0.95,Salaried,Urban,ELIGIBLE
APP0532,27,Male,Yes,Graduate,No,111276.0,85681.0,308282.0,360,Good,0.0,0.35,Salaried,Semiurban,ELIGIBLE
APP0533,27,Female,Yes,Graduate,Yes,80227.0,27374.0,296778.0,360,Good,1.0,0.651,Self-Employed,Semiurban,ELIGIBLE
APP0534,32,Male,Yes,Graduate,No,53982.0,4689.0,106275.0,480,Good,2.0,0.32,Self-Employed,Semiurban,ELIGIBLE
APP0535,44,Male,Yes,Graduate,Yes,74962.0,27198.0,269400.0,360,Good,2.0,0.63,Contract,Rural,ELIGIBLE
APP0536,27,Male,No,Graduate,No,38088.0,0.0,203167.0,300,Good,1.0,0.95,Salaried,Urban,NOT_ELIGIBLE
APP0537,39,Male,Yes,Not Graduate,Yes,41646.0,22630.0,158427.0,300,Good,0.0,0.581,Contract,Urban,ELIGIBLE
APP0538,25,Male,Yes,Not Graduate,No,44030.0,25814.0,557308.0,360,Good,2.0,0.95,Self-Employed,Semiurban,NOT_ELIGIBLE
APP0539,42,Male,Yes,Graduate,No,22602.0,21594.0,356669.0,120,Good,1.0,0.95,Salaried,Semiurban,ELIGIBLE
APP0540,21,Female,Yes,Graduate,No,83178.0,21260.0,276019.0,360,Good,0.0,0.559,Salaried,Rural,ELIGIBLE
APP0541,49,Male,Yes,Not Graduate,No,97446.0,32770.0,213510.0,360,Good,2.0,0.43,Salaried,Urban,ELIGIBLE
APP0542,23,Female,Yes,Graduate,No,39279.0,15467.0,322774.0,360,Poor,2.0,0.95,Salaried,Semiurban,NOT_ELIGIBLE
APP0543,28,Male,No,Graduate,,65005.0,0.0,450645.0,240,Poor,1.0,0.95,Salaried,Semiurban,NOT_ELIGIBLE
APP0544,27,Male,Yes,Graduate,No,48418.0,130000.0,188264.0,360,Poor,3.0,0.355,Salaried,Urban,ELIGIBLE
APP0545,54,Female,No,Graduate,No,64387.0,0.0,279352.0,360,Good,3.0,0.95,Salaried,Semiurban,ELIGIBLE
APP0546,23,Female,No,Graduate,No,40695.0,0.0,424733.0,300,Good,0.0,0.95,Salaried,Semiurban,NOT_ELIGIBLE
APP0547,38,Male,Yes,Not Graduate,No,35992.0,8322.0,110555.0,360,Good,1.0,0.62,Salaried,Urban,ELIGIBLE
APP0548,44,Male,Yes,Graduate,No,91134.0,23730.0,272369.0,360,Good,0.0,0.56,,Urban,ELIGIBLE
APP0549,41,Male,No,Graduate,No,53339.0,0.0,227860.0,360,Good,1.0,0.95,Self-Employed,Urban,ELIGIBLE
APP0550,48,Male,Yes,Not Graduate,Yes,145176.0,16501.0,262579.0,240,,1.0,0.629,Salaried,Rural,ELIGIBLE
APP0551,53,Male,No,Not Graduate,No,56236.0,0.0,220084.0,240,Good,1.0,0.95,Self-Employed,Urban,NOT_ELIGIBLE
APP0552,36,Male,Yes,Not Graduate,No,35262.0,29900.0,299121.0,360,Good,1.0,0.95,Self-Employed,Urban,NOT_ELIGIBLE
APP0553,54,Male,No,Graduate,No,99113.0,8000.0,704953.0,180,Good,3.0,0.95,Salaried,Urban,NOT_ELIGIBLE
APP0554,33,Male,No,Graduate,No,74449.0,8000.0,239681.0,360,,1.0,0.695,Salaried,Urban,ELIGIBLE
APP0555,60,Female,Yes,Graduate,Yes,77963.0,72604.0,322084.0,360,Poor,0.0,,Salaried,Urban,ELIGIBLE
APP0556,41,Male,Yes,Graduate,No,97400.0,10138.0,729433.0,240,Good,2.0,0.95,Self-Employed,Semiurban,ELIGIBLE
APP0557,50,Male,No,Graduate,No,40205.0,0.0,215031.0,360,Good,1.0,0.95,Salaried,Urban,ELIGIBLE
APP0558,56,Male,Yes,Graduate,Yes,51741.0,42736.0,669033.0,480,Poor,1.0,0.95,Salaried,Urban,NOT_ELIGIBLE
APP0559,52,Male,Yes,Graduate,Yes,50655.0,32018.0,280716.0,360,Good,1.0,0.839,Self-Employed,Urban,NOT_ELIGIBLE
APP0560,55,Male,Yes,Not Graduate,No,29600.0,12620.0,658589.0,360,Good,0.0,0.95,Unemployed,Semiurban,NOT_ELIGIBLE
APP0561,42,Female,Yes,Not Graduate,No,48463.0,24278.0,401371.0,360,Good,1.0,0.95,Salaried,Urban,ELIGIBLE
APP0562,22,Female,No,Graduate,No,104459.0,15000.0,324473.0,240,Good,2.0,0.95,Self-Employed,Semiurban,NOT_ELIGIBLE
APP0563,40,Female,No,Graduate,No,61637.0,0.0,271317.0,240,Good,0.0,0.95,Salaried,Semiurban,NOT_ELIGIBLE
APP0564,28,Female,Yes,Graduate,No,28824.0,18702.0,207525.0,360,Poor,3.0,0.95,Contract,Semiurban,NOT_ELIGIBLE
APP0565,56,Female,No,Graduate,No,26063.0,15000.0,290374.0,300,Good,2.0,0.95,Contract,Urban,ELIGIBLE
APP0566,30,Female,Yes,Graduate,No,122294.0,45613.0,430748.0,300,Poor,1.0,0.723,Contract,Rural,ELIGIBLE
APP0567,30,Male,Yes,,No,52667.0,20870.0,278243.0,120,Poor,3.0,0.95,Salaried,Semiurban,NOT_ELIGIBLE
APP0568,30,Male,Yes,Not Graduate,Yes,40309.0,16053.0,240522.0,360,Good,0.0,0.95,Salaried,Urban,ELIGIBLE
APP0569,46,Male,No,Graduate,No,48222.0,15000.0,248244.0,120,Good,0.0,0.95,Contract,Semiurban,ELIGIBLE
APP0570,43,Male,Yes,Not Graduate,No,27065.0,27772.0,450870.0,360,Good,0.0,0.95,Salaried,Rural,NOT_ELIGIBLE
APP0571,58,Male,Yes,Graduate,No,108899.0,12306.0,504147.0,300,Good,1.0,0.95,Unemployed,Urban,ELIGIBLE
APP0572,37,Female,Yes,Graduate,No,45543.0,5079.0,203275.0,360,Good,1.0,0.945,Salaried,Semiurban,ELIGIBLE
APP0573,32,Male,No,Graduate,No,106026.0,0.0,203134.0,300,Good,3.0,0.504,Salaried,Semiurban,ELIGIBLE
APP0574,22,Male,Yes,Graduate,No,56381.0,30829.0,335923.0,240,Poor,1.0,0.95,Salaried,Urban,NOT_ELIGIBLE
APP0575,21,Male,Yes,Graduate,No,109236.0,19323.0,582894.0,360,Good,2.0,0.95,Salaried,Rural,NOT_ELIGIBLE
APP0576,35,Male,No,Not Graduate,No,62212.0,0.0,485347.0,360,Good,0.0,0.95,Contract,Urban,NOT_ELIGIBLE
APP0577,58,Male,Yes,Graduate,No,82838.0,23309.0,153531.0,240,Good,5.0,0.529,Salaried,Urban,ELIGIBLE
APP0578,41,Female,Yes,Graduate,No,77672.0,8492.0,246665.0,360,Good,1.0,0.758,Self-Employed,Urban,ELIGIBLE
APP0579,56,Male,Yes,Graduate,No,74181.0,11284.0,179128.0,360,Good,1.0,0.53,Self-Employed,Semiurban,ELIGIBLE
APP0580,25,Female,Yes,Graduate,No,64997.0,13505.0,246259.0,240,Poor,2.0,0.95,Contract,Rural,NOT_ELIGIBLE
APP0581,24,Male,Yes,Graduate,No,49184.0,38077.0,604805.0,360,Good,1.0,0.95,Self-Employed,Rural,NOT_ELIGIBLE
APP0582,54,Male,No,Graduate,Yes,137929.0,0.0,141449.0,240,Good,2.0,0.4,Unemployed,Rural,ELIGIBLE
APP0583,25,Male,No,Not Graduate,No,35588.0,0.0,128732.0,360,Good,1.0,0.913,Contract,Semiurban,ELIGIBLE
APP0584,23,Female,No,Graduate,No,55114.0,8000.0,188121.0,180,Good,1.0,0.95,Salaried,Semiurban,NOT_ELIGIBLE
APP0585,37,Female,No,Graduate,No,55394.0,0.0,321404.0,360,Good,0.0,0.95,Contract,Semiurban,ELIGIBLE
APP0586,57,Male,Yes,Graduate,No,66720.0,27423.0,377191.0,300,Poor,0.0,0.95,Unemployed,Urban,NOT_ELIGIBLE
APP0587,48,Female,Yes,Not Graduate,No,44754.0,17301.0,345421.0,360,Good,2.0,0.95,Salaried,Rural,NOT_ELIGIBLE
APP0588,24,Male,No,Graduate,Yes,63970.0,0.0,492315.0,360,Poor,0.0,0.95,Self-Employed,Semiurban,ELIGIBLE
APP0589,54,Female,Yes,Graduate,No,50718.0,5312.0,120122.0,480,Good,2.0,0.323,,Semiurban,ELIGIBLE
APP0590,54,Male,No,Graduate,No,25739.0,0.0,495314.0,360,Good,0.0,0.95,Self-Employed,Semiurban,NOT_ELIGIBLE
APP0591,53,Male,No,Graduate,No,55253.0,8000.0,241045.0,360,Good,1.0,0.901,Salaried,Rural,ELIGIBLE
APP0592,57,Female,Yes,Graduate,No,32429.0,19581.0,397783.0,240,Good,1.0,0.95,Contract,Urban,ELIGIBLE
APP0593,30,Male,Yes,Not Graduate,No,23923.0,20123.0,148346.0,300,Good,0.0,0.95,Salaried,Semiurban,NOT_ELIGIBLE
APP0594,60,Male,Yes,Graduate,No,58735.0,35500.0,280667.0,180,Good,1.0,0.95,Self-Employed,Semiurban,ELIGIBLE
APP0595,33,Male,Yes,Not Graduate,No,69513.0,8008.0,313625.0,360,Poor,1.0,0.938,Salaried,Rural,NOT_ELIGIBLE
APP0596,53,Male,Yes,Graduate,No,70820.0,14994.0,487627.0,360,Good,2.0,0.95,Self-Employed,Urban,ELIGIBLE
APP0597,44,Female,Yes,Not Graduate,No,72210.0,10511.0,130826.0,360,Good,2.0,0.423,Salaried,Urban,ELIGIBLE
